Y_vals,mask_id,Stain,X_vals,file_name,DJID,Eye,eGFP_Value,eGFP_Raw_Intensity,in_rip
<<<<<<< Updated upstream
"4842, 5220, 5780, 6569, 7274, 7965, 8594, 9643, 10664, 13352, 16883, 19846, 23626, 34457, 50111, 61204, 83736, 95932, 100487, 104558, 108393, 118081, 130155, 144075, 165214, 174016, 178060, 180444, 177937, 172543, 168986, 164080, 160363, 153909, 147008, 142489, 137391, 134592, 124481, 113603, 98049, 85766, 73194, 64431, 57245, 51890, 43454, 36832, 33060, 31197, 30087, 29669, 27150, 26718, 24257, 23260, 21955, 20199, 19726, 18771, 18023",54,GluT1,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,False,5.437785016286645,False
"52883, 54089, 56669, 58395, 61052, 62661, 64168, 66818, 69530, 74181, 81108, 87006, 92096, 104956, 121270, 133784, 166737, 203915, 249581, 308363, 361106, 439913, 493360, 541928, 594951, 624119, 643974, 677670, 698026, 711235, 717501, 721473, 724447, 721863, 718869, 708758, 696247, 683087, 633109, 581652, 502201, 429289, 354915, 307350, 268916, 248166, 209321, 182222, 164961, 158749, 155920, 153067, 142520, 143746, 134257, 130378, 125963, 120989, 118804, 116127, 113502",55,DAPI,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,False,4.241582988777318,False
"10592, 10539, 10586, 10710, 10663, 10725, 10847, 10861, 10888, 11096, 11287, 11208, 11522, 12001, 12736, 13526, 15000, 16017, 16741, 17280, 17742, 18198, 18366, 17612, 16652, 15977, 15532, 14975, 14792, 14462, 14466, 14547, 14420, 14362, 14197, 14132, 14080, 14339, 14842, 15430, 16206, 16865, 17189, 17838, 18367, 18818, 18885, 19132, 18715, 18954, 18597, 18881, 19107, 18646, 18933, 19035, 18664, 19486, 19632, 19754, 19658",55,eGFP,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,False,4.241582988777318,False
"15974, 16284, 16501, 16951, 17708, 18122, 18448, 18964, 20023, 21752, 24599, 27227, 29569, 38239, 53150, 62932, 75683, 70061, 61079, 53669, 49461, 46340, 44901, 42135, 38864, 36601, 35038, 32632, 30775, 28618, 27151, 26283, 25337, 24581, 23584, 23141, 22875, 22766, 23114, 23595, 24359, 25290, 25808, 26462, 27003, 27360, 27491, 27696, 27471, 27591, 27583, 27117, 27014, 26783, 25991, 25768, 25082, 24314, 23919, 23175, 22901",55,WGA,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,False,4.241582988777318,False
"2882, 2976, 3397, 3761, 4259, 4651, 5018, 5689, 6334, 7531, 9756, 11512, 13008, 18559, 27130, 32509, 42543, 46503, 49058, 52343, 55892, 61682, 65871, 70649, 77339, 80837, 82944, 85239, 86974, 87889, 88134, 88494, 88219, 87484, 85455, 83263, 81902, 81448, 80125, 79321, 78014, 76695, 74293, 71662, 68263, 65681, 58882, 51602, 45860, 42850, 41285, 39997, 35206, 34736, 29902, 27751, 25335, 21811, 20132, 18559, 16418",55,GluT1,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,False,4.241582988777318,False
"73445, 74682, 78578, 82941, 89183, 92622, 96098, 102109, 109521, 125230, 150368, 167547, 178177, 199857, 219374, 227914, 250919, 263770, 276849, 296812, 316114, 354699, 387936, 422298, 473932, 509509, 536332, 593543, 642425, 682405, 706698, 719849, 728444, 736307, 740477, 732858, 718658, 701658, 647362, 597334, 510698, 427643, 348714, 307371, 270074, 247968, 210743, 187416, 172548, 167074, 163821, 162402, 153372, 152937, 144456, 140360, 136781, 132642, 129800, 128126, 126607",56,DAPI,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,True,16.536332179930795,False
"14614, 14553, 14680, 15042, 15151, 15452, 15512, 15791, 15995, 16620, 18011, 18818, 19680, 23698, 29670, 33407, 40054, 41937, 43058, 43924, 44634, 48800, 51059, 54043, 58182, 61297, 62014, 65444, 68417, 70639, 70293, 71647, 70915, 71714, 71685, 72097, 72503, 71900, 68738, 67029, 60817, 55195, 49987, 46775, 42819, 40360, 35924, 33285, 32358, 31509, 31474, 31266, 30611, 30375, 29920, 29682, 29397, 28622, 28516, 28895, 28631",56,eGFP,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,True,16.536332179930795,False
"20376, 20608, 20926, 21241, 21752, 22442, 22769, 23309, 24102, 25955, 28539, 31021, 33131, 41632, 54012, 62202, 76687, 80695, 80845, 78635, 77265, 76813, 74975, 74200, 71722, 70037, 68202, 64475, 61245, 58291, 56181, 54827, 53239, 51221, 50156, 49752, 49815, 49972, 51649, 54038, 57888, 61693, 65162, 66621, 67275, 67922, 66680, 63582, 61322, 60124, 59497, 58503, 56215, 55854, 52931, 51405, 49533, 46624, 44725, 43192, 41277",56,WGA,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,True,16.536332179930795,False
"13851, 14804, 17080, 19506, 22925, 25579, 27615, 31621, 36062, 45951, 61168, 74535, 87320, 130170, 188423, 229415, 320056, 369816, 401107, 411812, 405255, 371366, 336221, 299898, 252332, 228971, 215560, 195564, 182507, 172029, 165570, 160252, 154731, 146497, 138633, 133162, 131727, 131538, 134854, 139570, 147414, 154462, 160636, 161387, 161361, 159402, 151987, 142514, 135221, 131277, 129683, 127648, 120337, 120829, 112433, 108428, 103421, 95034, 89602, 82852, 75632",56,GluT1,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,True,16.536332179930795,False
"45804, 46595, 48118, 49594, 50830, 52136, 52684, 53776, 55299, 58087, 62064, 64104, 66628, 73975, 82015, 86451, 96957, 105015, 115936, 126102, 138357, 163562, 188932, 229243, 318122, 388607, 440439, 529312, 587477, 619396, 636310, 642680, 650360, 651072, 650250, 640462, 632304, 625395, 592027, 555768, 489073, 432036, 377849, 343401, 309416, 288089, 243692, 209494, 190976, 181693, 178097, 174978, 163694, 162572, 152779, 147995, 143939, 138647, 136689, 134270, 132539",57,DAPI,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,False,5.062882582081246,False
"11562, 11689, 11785, 11856, 11957, 12002, 12176, 12273, 12490, 12698, 13189, 13412, 13786, 15370, 17462, 19311, 24913, 30675, 34881, 37881, 39538, 42118, 43067, 43696, 42644, 40622, 38904, 33908, 29115, 24296, 21849, 20577, 19730, 18196, 17758, 17365, 17499, 17305, 17720, 17847, 18474, 19147, 19709, 19933, 19909, 20543, 20491, 21141, 20905, 20698, 21047, 21057, 21120, 20702, 21397, 21432, 21331, 21704, 21601, 21873, 22184",57,eGFP,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,False,5.062882582081246,False
"17131, 17429, 17718, 18182, 18882, 19431, 19839, 20737, 21750, 24006, 27365, 29855, 32502, 40534, 53236, 63287, 83643, 85225, 77559, 66774, 58314, 50569, 47364, 45430, 42818, 41269, 40083, 37276, 34183, 30997, 29184, 27973, 26940, 26174, 25815, 26216, 26448, 26487, 27360, 27900, 28222, 28396, 28832, 28730, 28743, 28682, 27826, 27200, 26477, 26253, 26015, 25878, 25309, 25207, 24355, 23998, 23513, 23045, 22761, 22444, 22144",57,WGA,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,False,5.062882582081246,False
"2546, 2744, 3050, 3386, 4061, 4415, 4849, 5623, 6196, 7717, 10270, 12348, 14123, 19712, 28214, 34836, 51297, 59750, 64337, 65991, 65751, 63334, 61708, 59112, 55833, 53987, 53432, 54147, 54484, 53099, 51047, 49130, 47382, 44550, 42922, 41681, 41338, 41291, 38985, 38562, 36733, 36181, 34918, 34894, 34582, 33948, 32763, 30458, 28693, 27744, 27284, 26750, 25033, 25228, 23067, 22250, 21166, 18654, 17293, 15981, 14156",57,GluT1,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,False,5.062882582081246,False
"29275, 30372, 31968, 33190, 34721, 36347, 37777, 39863, 41904, 46508, 52294, 57405, 63132, 75680, 91249, 105626, 140546, 176493, 211275, 257052, 289424, 324100, 342086, 351165, 360159, 362201, 361268, 365703, 370322, 364081, 353866, 343968, 329109, 302729, 262635, 229566, 198730, 177826, 130575, 108452, 89152, 80541, 73915, 70488, 68079, 65015, 61872, 59881, 58578, 57829, 57544, 57129, 55730, 56334, 54849, 54660, 53538, 53650, 52997, 53480, 53320",59,DAPI,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,False,5.855759429153925,False
"6208, 6220, 6243, 6325, 6352, 6366, 6432, 6380, 6456, 6523, 6796, 6873, 7087, 7583, 8466, 9303, 10691, 11276, 11663, 11568, 11467, 11026, 10664, 10241, 9848, 9657, 9493, 9413, 9460, 9520, 9935, 9936, 10164, 10481, 10975, 11489, 11428, 11748, 12266, 12675, 12191, 12196, 12053, 12063, 11898, 11917, 11576, 11948, 11863, 11900, 11966, 11880, 12164, 11843, 12020, 11849, 12136, 11733, 11754, 11309, 11508",59,eGFP,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,False,5.855759429153925,False
"10462, 10694, 11112, 11468, 12236, 12900, 13384, 14360, 15557, 18141, 22242, 25850, 31113, 46294, 68699, 84980, 91344, 74870, 58853, 46478, 40723, 35215, 30929, 28585, 23631, 21182, 20610, 18564, 17426, 16980, 17046, 17204, 17364, 18124, 19286, 19997, 20721, 21320, 22132, 22558, 23000, 23113, 22868, 22718, 22155, 21544, 20100, 18957, 18458, 18072, 17790, 17531, 17018, 16997, 16022, 15648, 15243, 14777, 14294, 14008, 13702",59,WGA,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,False,5.855759429153925,False
"3580, 3740, 4155, 4549, 5212, 5941, 6284, 7181, 7933, 10090, 12629, 15265, 18518, 27522, 38997, 47055, 60121, 70753, 81333, 93147, 98502, 94140, 81056, 70706, 52145, 44883, 42790, 39690, 40372, 43436, 46944, 49633, 54537, 62886, 72348, 79121, 83807, 86228, 86566, 82456, 70308, 61695, 50863, 45890, 41507, 36469, 30321, 26836, 24138, 23586, 22479, 22040, 20147, 20065, 18003, 17043, 15877, 14453, 13470, 12631, 11813",59,GluT1,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,False,5.855759429153925,False
"105900, 111248, 120768, 130795, 146513, 156537, 164455, 182328, 199007, 240937, 304556, 359560, 405752, 528992, 630036, 694412, 778709, 813988, 832255, 840124, 835799, 823817, 805176, 783397, 731097, 687964, 662090, 636532, 659262, 710600, 759857, 792880, 830898, 885747, 924913, 953032, 963734, 964611, 954287, 935378, 896439, 846838, 782275, 738482, 683298, 633669, 539341, 453427, 385123, 363706, 352006, 337518, 300028, 301635, 266688, 254473, 241358, 227661, 219084, 212000, 205100",60,DAPI,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,False,6.264711274060495,False
"17480, 17634, 17667, 17847, 17904, 18196, 18221, 18515, 18466, 18972, 19512, 20394, 20822, 22583, 25708, 28312, 33215, 35562, 37422, 38451, 39417, 40066, 40944, 41975, 44609, 47186, 48968, 53735, 55945, 56361, 54948, 53250, 51861, 47529, 43238, 38445, 36260, 34174, 31259, 29853, 29180, 28972, 29415, 29494, 29937, 29809, 30482, 31461, 31753, 32096, 32217, 32149, 32118, 32398, 32891, 32803, 32385, 32837, 32764, 32479, 32487",60,eGFP,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,False,6.264711274060495,False
"28345, 28904, 29794, 30663, 32629, 33808, 34697, 37127, 39284, 45573, 54982, 64240, 73583, 107099, 155000, 195126, 223239, 197545, 160098, 129818, 111857, 96659, 90303, 87768, 87177, 88235, 89470, 90710, 89907, 87993, 86864, 84937, 82393, 78386, 73047, 69630, 66285, 63945, 60477, 58967, 58405, 58445, 59204, 60256, 61030, 62657, 64263, 65157, 65250, 64382, 64185, 63834, 62689, 62023, 59286, 57365, 55861, 53570, 51777, 49322, 47602",60,WGA,"0.0, 0.15, 0.3, 0.44999999999999996, 0.6, 0.75, 0.8999999999999999, 1.05, 1.2, 1.3499999999999999, 1.5, 1.65, 1.7999999999999998, 1.95, 2.1, 2.25, 2.4, 2.55, 2.6999999999999997, 2.85, 3.0, 3.15, 3.3, 3.4499999999999997, 3.5999999999999996, 3.75, 3.9, 4.05, 4.2, 4.35, 4.5, 4.6499999999999995, 4.8, 4.95, 5.1, 5.25, 5.3999999999999995, 5.55, 5.7, 5.85, 6.0, 6.1499999999999995, 6.3, 6.45, 6.6, 6.75, 6.8999999999999995, 7.05, 7.199999999999999, 7.35, 7.5, 7.6499999999999995, 7.8, 7.949999999999999, 8.1, 8.25, 8.4, 8.549999999999999, 8.7, 8.85, 9.0",3527LD_dark_WGA594_GLUT1_647_TUSC5_002,3527,LD,False,6.264711274060495,False
