mask_id,Slice_Seperation,file_name,DJID,Sex,Eye,Age_Months,Genotype,Experimental_Condition,Time_Condition,eGFP_Value,eGFP_Raw_Intensity,In_Rip,Length_um,WGA_Middle_Integral,GLUT1_Middle_Integral,WGA_Top_Integral,GLUT1_Top_Integral,WGA_Bottom_Integral,GLUT1_Bottom_Integral,GLUT1_Top_Surface_Integral,GLUT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,Top_Surface_Ratio,Bot_Surface_Ratio
31,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.57713717693837,False,3.3,331.98966202783305,12.086282306163023,134.47475149105367,3.470178926441352,123.85904572564613,5.48051689860835,10.465805168986082,9.880914512922466,325.51968190854865,241.0747514910537,0.032151067203138706,0.04098693227643604
32,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.517800381436745,False,3.9,359.77018436109347,15.0276541640178,138.02924348378895,4.351875397329943,117.00985378258105,4.808645899554991,12.513668150031783,9.719643992371266,323.7059758423394,230.6303242212333,0.03865751355831179,0.04214382486427781
33,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.677884615384615,False,4.2,346.14929149797564,10.944838056680164,132.21786437246965,2.000253036437247,106.20622469635629,2.6158906882591095,7.193572874493928,5.944838056680163,305.4357287449393,206.61184210526318,0.023551838234684968,0.028772978335149964
34,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.534315087524313,False,4.2,296.94470686301753,25.48013337038066,105.83189774937483,7.7954987496526815,79.43456515698806,2.1844956932481243,26.086968602389547,5.466518477354822,259.16365657126977,157.0283412058905,0.10065828267558671,0.034812304806731025
35,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,True,5.9136723507917175,False,4.6499999999999995,425.8095310596833,26.49284409257003,136.73035931790497,3.9870584652862364,102.61175395858707,2.4343788063337395,18.74177831912302,6.231729598051157,331.05526796589527,212.16291108404383,0.056612234066771495,0.029372379772742603
36,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.554371948513094,False,,,,117.16422547714158,1.8801597869507325,,,8.764314247669772,,291.1149578339991,,0.030106025169161523,
37,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.574971815107102,False,4.35,387.4808342728297,25.558624577226606,109.29960541149944,4.012401352874859,94.22012401352876,2.5715896279594137,20.433765501691095,6.033258173618941,316.325817361894,184.06708004509582,0.06459721078761571,0.032777497052383364
38,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.869223205506391,False,4.5,468.5843166175025,31.92182890855457,132.13421828908554,6.072517207472959,117.84414945919372,3.885447394296952,25.625614552605704,8.139380530973451,352.3893805309735,233.55014749262537,0.0727195993079971,0.03485067604690963
39,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,True,6.31747146619842,False,,,,96.51799824407375,6.237518290898449,,,32.08674275680421,,271.7586772022242,,0.11807072026968786,
40,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.705882352941177,False,,,,136.8235294117647,16.823529411764707,,,28.35294117647059,,315.94117647058823,,0.08974120275553901,
41,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.867093105899076,False,,,,131.36413172234066,4.201610992655769,,,20.27481639421938,,327.72162994551053,,0.061865969596179606,
42,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,True,13.611278519156263,False,3.9,309.6015927679724,12.567585019371503,91.82221265604821,1.6190271201033148,91.09276797244941,3.188118811881188,8.717821782178218,6.589108910891088,255.81360309944037,183.1157985363754,0.03407880455360073,0.03598329015604944
43,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.781595806639488,False,4.05,325.4828188701223,7.977285963890507,125.03057658707048,1.0384391380314502,100.88060570762958,2.479033197437391,4.400407687827606,5.046301688992428,293.381479324403,192.9595224228305,0.014998928009909953,0.02615212571854584
44,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.501219512195122,False,4.6499999999999995,361.69115853658536,9.363719512195125,121.99420731707316,1.1262195121951217,80.30426829268292,1.3890243902439026,5.063109756097561,3.670121951219512,295.23323170731715,170.14512195121952,0.017149525230672317,0.021570538779664417
45,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.828783151326053,False,4.8,380.2086583463339,18.662246489859594,128.990639625585,3.6649765990639622,70.83736349453977,1.641185647425897,12.384945397815912,4.927847113884556,311.94617784711386,160.3650546021841,0.03970218671467687,0.030728933595346033
46,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.515231400117164,False,4.35,375.8175161101348,20.262741652021088,118.41827768014059,4.809900410076157,101.81868775629759,2.2741652021089633,17.12214411247803,5.254247217340363,303.43087287639133,202.74135910954894,0.05642848385916577,0.025916010627615903
47,0.15,3985L_GLUT1647_WGA594_0002.nd2,3985,F,L,7,Het,Control,0,False,4.604227990366605,False,,,,106.63874765854963,4.6296494514316295,,,22.86994915707787,,285.033449290875,,0.08023601866368749,
