DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,Time_Condition,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral,file_name
3603,het,L,Male,3.0,0,Light Flicker,0,3.4499999999999997,90,871,460.0,174669,112739.0,251,3925.0,392.0,132934,440370.0,171350.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,633,320.0,213279,99999.0,207,3225.0,367.0,137809,531036.0,153038.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.3,90,235,428.0,127800,62696.0,23,2190.0,950.0,82446,300947.0,99112.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,971,260.0,199456,89116.0,281,4688.0,354.0,158093,518016.0,133046.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,,90,1215,,414547,,246,,,254838,,,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.5999999999999996,90,524,175.0,151687,74821.0,177,1182.0,299.0,118735,348428.0,117763.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.0,90,1296,885.0,336642,232219.0,330,4818.0,1006.0,252461,857152.0,362576.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,3.75,90,2826,1336.0,476541,326802.0,812,9599.0,1209.0,292938,1608798.0,488885.0,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,1,Light Flicker,0,,90,630,,252138,,305,,,230335,,,3603L_GLUT1_WGA_0002
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,1715,1512.0,299851,170761.0,468,9828.0,1218.0,206897,660411.0,276636.0,3603L_GLUT1_WGA_0002
