DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,Time_Condition,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral
3653,homo,L,Male,1.9,0,Light Flicker,0,2.85,30,2221,1390,654638,133118,865,5539,2507,373961,961892,171930
3653,homo,L,Male,1.9,0,Light Flicker,0,4.95,30,3224,1659,775149,137762,1251,12651,1349,472487,1195462,119407
3653,homo,L,Male,1.9,0,Light Flicker,0,4.95,30,1462,710,450129,57924,598,7787,529,266965,589259,50221
3653,homo,L,Male,1.9,0,Light Flicker,0,4.95,30,5723,2598,1132913,194406,2137,25786,2052,700410,1724189,163585
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,1383,797,499631,88084,773,5475,670,354587,764589,76314
3653,homo,L,Male,1.9,0,Light Flicker,0,4.5,30,1681,1196,475133,89424,602,7743,1215,269740,715183,113577
3653,homo,L,Male,1.9,0,Light Flicker,0,4.95,30,4120,1774,714867,142977,1393,17587,1437,449362,1067081,121639
3653,homo,L,Male,1.9,0,Light Flicker,0,4.95,30,3293,1205,671513,83671,1268,11647,988,416696,882112,70973
3653,homo,L,Male,1.9,0,Light Flicker,0,2.4,30,3329,934,459423,57926,1210,6974,1728,291007,467858,78369
3653,homo,L,Male,1.9,1,Light Flicker,0,4.95,30,1029,754,354986,84279,408,5587,560,202306,625799,71164
3653,homo,L,Male,1.9,0,Light Flicker,0,3.3,30,8284,5680,1443089,249340,3458,26933,7986,891960,1844469,347713
3653,homo,L,Male,1.9,0,Light Flicker,0,4.95,30,4608,1908,875700,158544,1915,17145,1536,543728,1292574,135330
3653,homo,L,Male,1.9,0,Light Flicker,0,4.95,30,3230,1454,779859,107542,1429,12986,1175,484816,1065451,92651
3653,homo,L,Male,1.9,0,Light Flicker,0,4.95,30,4515,1172,998669,143242,1966,12414,856,607891,1481920,119132
3653,homo,L,Male,1.9,0,Light Flicker,0,4.95,30,2764,959,552097,84372,1181,9799,693,342971,753396,71820
3653,homo,L,Male,1.9,0,Light Flicker,0,4.95,30,7149,2068,734211,123547,2172,22618,1449,443863,1078270,103971
3653,homo,L,Male,1.9,0,Light Flicker,0,4.8,30,2572,1946,732199,174130,1356,11770,1317,505583,1250961,141823
3653,homo,L,Male,1.9,0,Light Flicker,0,4.35,30,2137,1034,541527,91529,1059,6417,998,390560,693459,114428
3653,homo,L,Male,1.9,0,Light Flicker,0,4.2,30,2768,1269,667514,124278,1400,10494,1470,459068,997019,173022
3653,homo,L,Male,1.9,0,Light Flicker,0,4.5,30,3220,1462,854291,128196,1221,11030,1842,490138,1322548,160715
3653,homo,L,Male,1.9,0,Light Flicker,0,4.5,30,3444,2317,795139,128660,1268,15283,2144,454502,1180830,159339
3653,homo,L,Male,1.9,0,Light Flicker,0,4.95,30,3807,1545,1034407,142280,1546,14593,1036,580011,1553236,116896
3653,homo,L,Male,1.9,0,Light Flicker,0,4.5,30,3506,1709,880963,112747,1228,12484,1753,453154,1287933,144552
3653,homo,L,Male,1.9,1,Light Flicker,0,3.9,30,3041,2521,708252,157175,1116,13708,2988,381036,1122223,207487
3653,homo,L,Male,1.9,0,Light Flicker,0,4.95,30,3030,1725,761143,122722,1235,12489,1107,406776,1293700,103313
3653,homo,L,Male,1.9,0,Light Flicker,0,4.95,30,2117,832,588180,70255,881,6388,536,310156,764611,58500
3654,homo,L,Male,1.9,1,Light Flicker,0,5.1,15,2748,3814,90805,17533,425,29920,1985,38446,153578,14685
3654,homo,L,Male,1.9,0,Light Flicker,0,5.25,15,14225,15681,385118,119159,2418,147234,12708,146481,817001,85759
3654,homo,L,Male,1.9,0,Light Flicker,0,4.2,15,17683,16402,197316,77061,2871,129646,11882,106355,402057,74809
3654,homo,L,Male,1.9,0,Light Flicker,0,4.2,15,15161,12443,202986,64167,3175,93756,11149,115141,390109,78075
3654,homo,L,Male,1.9,0,Light Flicker,0,4.95,15,21724,8696,177665,35224,3674,153950,3803,100016,384966,18509
3654,homo,L,Male,1.9,0,Light Flicker,0,2.55,15,11075,41868,225953,103794,1621,95885,57481,110599,398640,130950
3654,homo,L,Male,1.9,0,Light Flicker,0,4.95,15,16963,14347,206922,54339,2057,183029,5362,93216,568426,22713
3654,homo,L,Male,1.9,0,Light Flicker,0,4.95,15,6106,14459,196676,40154,241,110979,5632,80039,482100,16609
3654,homo,L,Male,1.9,0,Light Flicker,0,4.8,15,10465,10614,247202,48913,1829,117036,3899,129766,515069,20327
3654,homo,L,Male,1.9,0,Light Flicker,0,4.8,15,8840,27674,376861,87205,1126,218541,10155,161472,921860,35233
3654,homo,L,Male,1.9,0,Light Flicker,0,4.35,15,34238,17028,370305,58326,8438,263662,6025,216315,814433,23485
3654,homo,L,Male,1.9,0,Light Flicker,0,3.0,15,27651,40791,444322,110908,5709,196657,56707,257514,788475,177563
3654,homo,L,Male,1.9,0,Light Flicker,0,2.6999999999999997,15,20649,17779,225579,43326,6003,77536,28664,162271,315807,73402
3654,homo,L,Male,1.9,0,Light Flicker,0,2.85,15,8755,13342,364008,102264,3522,24795,28314,251833,580788,129746
3654,homo,L,Male,1.9,0,Light Flicker,0,2.85,15,17985,18798,250848,59154,5619,91477,20825,181752,418993,60186
3654,homo,L,Male,1.9,1,Light Flicker,0,5.3999999999999995,15,18172,43600,106515,570976,23574,231351,15484,166245,773082,414320
3654,homo,L,Male,1.9,0,Light Flicker,0,5.25,15,11452,30415,93368,658851,11423,185834,9041,142177,858934,462100
3654,homo,L,Male,1.9,1,Light Flicker,0,5.3999999999999995,15,9358,27288,65070,336601,10786,97116,8272,95373,477101,253214
3654,homo,L,Male,1.9,0,Light Flicker,0,4.95,15,20537,45175,100329,459166,24666,187394,10528,149054,706670,290203
3654,homo,L,Male,1.9,1,Light Flicker,0,5.55,15,10131,13139,48263,303261,12303,92409,3535,74419,402747,227711
3654,homo,L,Male,1.9,0,Light Flicker,0,4.8,15,51355,66789,171303,805504,64555,409085,20795,262473,1202889,597612
3654,homo,L,Male,1.9,0,Light Flicker,0,4.8,15,19235,36176,59844,315959,23849,174480,10522,92937,462626,203166
3654,homo,L,Male,1.9,0,Light Flicker,0,4.2,15,6253,5543,34076,169255,6757,34338,1528,52019,179629,122234
3654,homo,L,Male,1.9,0,Light Flicker,0,3.9,15,62355,64841,183649,801194,81689,356088,21217,288229,1010235,581481
3654,homo,L,Male,1.9,0,Light Flicker,0,5.55,15,19999,23221,95723,470499,20279,213825,6203,117801,764095,308540
3654,homo,L,Male,1.9,0,Light Flicker,0,4.95,15,9098,18513,45575,265334,9626,100068,5501,67178,298382,207770
3654,homo,L,Male,1.9,0,Light Flicker,0,4.2,15,25508,41930,124352,642301,30728,208993,12723,189850,757698,491539
3654,homo,L,Male,1.9,0,Light Flicker,0,4.8,15,27757,27588,99100,455036,29866,172980,10590,147859,577539,349287
3654,homo,L,Male,1.9,0,Light Flicker,0,4.8,15,43361,52548,183630,914913,55189,382461,11609,279035,1438679,614335
3654,homo,L,Male,1.9,0,Light Flicker,0,5.55,15,10767,48407,69285,465033,7652,213758,15977,59045,802584,290228
3654,homo,L,Male,1.9,1,Light Flicker,0,2.55,15,17900,23170,58808,88512,19200,59458,46465,65959,168988,193953
3654,homo,L,Male,1.9,0,Light Flicker,0,4.05,15,61568,63547,205566,788302,74114,334849,19428,312504,1202016,559532
3654,homo,L,Male,1.9,0,Light Flicker,0,2.6999999999999997,15,19285,19871,55657,350068,26569,78282,5367,65392,396954,234434
3654,homo,L,Male,1.9,0,Light Flicker,0,5.25,15,8475,25235,40331,311772,9520,123604,5529,52301,532069,193640
3654,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,15,23933,37542,97364,399018,17307,250674,13881,80440,788819,287985
3654,homo,L,Male,1.9,0,Light Flicker,0,2.85,15,19116,17491,27015,245959,25443,63754,8944,40962,262599,184264
3654,homo,L,Male,1.9,1,Light Flicker,0,5.25,15,37660,28223,505414,123284,12997,250547,31730,296519,939103,160809
3654,homo,L,Male,1.9,1,Light Flicker,0,4.2,15,11920,12279,175621,37646,3703,76839,17534,100768,299438,51409
3654,homo,L,Male,1.9,0,Light Flicker,0,4.2,15,32672,1620,561495,86562,10305,40780,14005,303253,1029370,122382
3654,homo,L,Male,1.9,0,Light Flicker,0,4.6499999999999995,15,26204,22604,241888,64975,8834,145797,25396,156052,383676,76849
3654,homo,L,Male,1.9,0,Light Flicker,0,5.25,15,43827,25107,512864,103310,11578,318775,22797,281747,946894,121741
3654,homo,L,Male,1.9,1,Light Flicker,0,4.8,15,89626,37482,601149,137731,33879,398237,44550,361262,1102440,174544
3654,homo,L,Male,1.9,0,Light Flicker,0,4.6499999999999995,15,67182,72447,816884,235848,21364,513889,86558,444992,1525092,303580
3654,homo,L,Male,1.9,1,Light Flicker,0,4.95,15,61841,49398,640505,150938,16687,414039,59002,306369,1208532,200109
3654,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,15,30228,27809,584638,155953,7584,286888,30859,299734,1299532,197529
3654,homo,L,Male,1.9,0,Light Flicker,0,4.8,15,137417,34836,2001455,448515,44486,293878,70257,1200310,4411373,592874
3654,homo,L,Male,1.9,0,Light Flicker,0,3.4499999999999997,15,85455,88557,762206,238423,33464,417331,103992,499178,1064050,276537
3654,homo,L,Male,1.9,0,Light Flicker,0,5.85,15,53143,37211,666289,122957,17465,403381,40828,400099,1268344,158906
3654,homo,L,Male,1.9,0,Light Flicker,0,5.85,15,29388,15624,340018,82360,9823,231000,16466,215465,718523,102439
3654,homo,L,Male,1.9,1,Light Flicker,0,6.0,15,96207,47965,888614,214059,32296,748671,55433,487717,2363703,278382
3654,homo,L,Male,1.9,0,Light Flicker,0,3.9,15,40688,67176,475068,119637,11797,298839,92104,232999,758436,150225
3654,homo,L,Male,1.9,0,Light Flicker,0,3.9,15,51861,68105,743134,219316,13319,358622,96099,368539,1377024,291079
3654,homo,L,Male,1.9,1,Light Flicker,0,5.85,15,28670,21724,382204,122254,8444,248899,21936,210576,1005575,144719
3654,homo,L,Male,1.9,0,Light Flicker,0,3.5999999999999996,15,73251,68135,702395,212217,28236,343530,96117,495388,1019624,271631
3654,homo,L,Male,1.9,0,Light Flicker,0,5.1,15,37700,22819,679022,130194,6838,296841,23809,316436,1368022,157640
3654,homo,L,Male,1.9,0,Light Flicker,0,4.2,15,45617,68657,503867,125849,11275,282313,90728,271430,785164,167893
3654,homo,L,Male,1.9,0,Light Flicker,0,4.6499999999999995,15,37102,41546,720606,171116,10157,296217,47030,401784,1197688,212309
3654,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,15,58177,26458,614684,105282,16787,398187,26377,370360,1195711,131076
3654,homo,L,Male,1.9,0,Light Flicker,0,5.85,15,18459,10591,375730,68566,5325,132678,12795,220771,748785,82544
3654,homo,L,Male,1.9,0,Light Flicker,0,4.5,15,28589,29164,527498,132478,5518,237049,30038,256303,945624,159632
3654,homo,L,Male,1.9,0,Light Flicker,0,2.85,15,20037,39638,547124,142628,4539,105421,59824,298626,771767,179782
3654,homo,L,Male,1.9,0,Light Flicker,0,4.95,15,28329,22631,476301,94754,6676,192989,26514,235230,832765,123451
3654,homo,L,Male,1.9,0,Light Flicker,0,5.1,15,43083,15660,555374,112650,10197,263969,19849,315460,1112327,144788
3654,homo,L,Male,1.9,0,Light Flicker,0,2.25,15,24553,1928,287265,67272,8533,38529,2353,153204,409154,89857
3654,homo,L,Male,1.9,0,Light Flicker,0,2.25,15,24647,1436,324438,96600,9030,28000,1335,166313,448491,117384
3654,homo,L,Male,1.9,0,Light Flicker,0,4.5,15,57280,63393,898275,238842,15392,464268,68424,535160,1636681,296115
3654,homo,L,Male,1.9,0,Light Flicker,0,4.5,15,27891,37354,608193,152794,6966,244212,39961,363089,978798,191159
3654,homo,L,Male,1.9,0,Light Flicker,0,4.5,15,37216,20302,608508,123048,12396,141475,23796,400612,980146,163866
3654,homo,L,Male,1.9,0,Light Flicker,0,5.1,15,21604,22414,559115,118967,4484,218818,22339,290932,1099491,143931
3654,homo,L,Male,1.9,0,Light Flicker,0,4.6499999999999995,15,25843,41856,561791,144250,5231,268038,46317,296292,980473,180508
3654,homo,L,Male,1.9,1,Light Flicker,0,3.75,15,47093,48512,570963,167243,12957,251109,71624,300106,955424,219614
3654,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,15,11556,10159,170295,51496,4195,88271,9997,120569,364150,59640
3654,homo,L,Male,1.9,0,Light Flicker,0,4.5,15,11363,12528,250233,55422,2579,98987,14548,138066,410340,71338
3654,homo,L,Male,1.9,0,Light Flicker,0,2.85,15,49278,61791,594819,189831,17477,250590,70027,387706,835212,228228
3654,homo,L,Male,1.9,0,Light Flicker,0,5.1,15,28504,14608,458622,112249,5997,155821,21194,220127,1090588,144478
3654,homo,L,Male,1.9,0,Light Flicker,0,4.8,15,41922,54618,882723,219383,10069,396870,60314,480189,1726166,272272
3654,homo,L,Male,1.9,0,Light Flicker,0,4.2,15,87525,89487,865145,249156,27925,515696,134089,502459,1712005,326508
3654,homo,L,Male,1.9,1,Light Flicker,0,3.75,15,34269,61670,576991,190967,6735,243090,81573,286097,998517,254957
3654,homo,L,Male,1.9,0,Light Flicker,0,5.1,15,45818,53696,788765,219557,10602,438435,61696,417901,1752539,268838
3654,homo,L,Male,1.9,0,Light Flicker,0,5.1,15,72560,40820,946027,229568,18183,379571,58877,516990,2022638,290982
3654,homo,L,Male,1.9,0,Light Flicker,0,4.95,15,23843,33873,544510,132068,4046,274465,36190,259472,1167298,165026
3654,homo,L,Male,1.9,0,Light Flicker,0,4.8,15,27867,20827,442002,89200,7711,196820,22275,241452,711659,111844
3654,homo,L,Male,1.9,0,Light Flicker,0,5.85,15,14590,11483,331750,62354,3295,138959,9941,178816,631721,59312
3654,homo,L,Male,1.9,1,Light Flicker,0,4.8,15,62661,53833,860631,198579,21616,453081,61065,541508,1615919,250389
3654,homo,L,Male,1.9,0,Light Flicker,0,2.85,15,55067,85912,829731,227073,19209,278744,106870,546828,1137727,261072
3654,homo,L,Male,1.9,0,Light Flicker,0,3.9,15,119243,8343,2052756,417547,56912,137123,35647,1512510,3849754,593360
3654,homo,L,Male,1.9,1,Light Flicker,0,4.6499999999999995,15,39379,40480,663917,156993,11540,266124,45870,377364,1140369,200836
3654,homo,L,Male,1.9,0,Light Flicker,0,5.85,15,21605,16929,312658,64925,6640,182901,11676,189522,673170,52978
3654,homo,L,Male,1.9,0,Light Flicker,0,4.5,15,33965,31052,543769,122150,10525,215909,30207,315956,805193,149027
3654,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,15,21272,13680,445008,79275,6547,194050,12098,277506,707845,70225
3654,homo,L,Male,1.9,0,Light Flicker,0,4.6499999999999995,15,47772,44301,879736,207305,14958,302754,54894,516678,1465832,260005
3654,homo,L,Male,1.9,0,Light Flicker,0,3.9,15,89373,42269,1403437,262474,31716,388506,62913,871154,2460658,366500
3654,homo,L,Male,1.9,0,Light Flicker,0,6.1499999999999995,15,19477,12068,459731,64861,6699,175414,4976,305013,876549,32262
3654,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,15,47565,26199,702156,115673,15172,356920,23777,416241,1232202,119148
3654,homo,L,Male,1.9,0,Light Flicker,0,2.4,15,4297,55,58507,13695,1966,4484,61,44248,67430,16916
3654,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,15,14556,15827,477084,75572,4620,142015,12216,337125,739662,62499
3654,homo,L,Male,1.9,0,Light Flicker,0,4.05,15,73577,90587,1109068,270327,28791,477053,114521,766638,1809394,369847
3654,homo,L,Male,1.9,0,Light Flicker,0,4.8,15,33302,3242,523011,128372,20606,25630,14981,440233,959369,173777
3654,homo,L,Male,1.9,1,Light Flicker,0,4.35,15,42541,39317,825155,174308,12581,295526,42256,526996,1472669,225266
3654,homo,L,Male,1.9,0,Light Flicker,0,2.85,15,24997,20299,644646,151972,10236,41991,49341,504016,743832,196091
3654,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,15,66967,39120,938839,164931,25337,442001,33258,606907,1754696,154308
3654,homo,L,Male,1.9,0,Light Flicker,0,6.0,15,15328,12328,479191,68834,5125,171201,5095,318694,867798,34484
3654,homo,L,Male,1.9,0,Light Flicker,0,3.75,15,128695,80520,2046781,555909,44853,459040,120924,1472622,3322382,729678
3654,homo,L,Male,1.9,0,Light Flicker,0,5.25,15,53003,29491,710891,119168,19135,319735,18003,569657,1250778,83357
3654,homo,L,Male,1.9,1,Light Flicker,0,5.85,15,41865,20953,481183,73607,15821,335487,8811,330737,1064997,37330
3654,homo,L,Male,1.9,0,Light Flicker,0,4.5,15,46816,52888,622523,165907,17975,363989,62235,462024,1022307,219952
3654,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,15,40689,29821,647359,115081,14137,273886,15727,473484,1190216,64036
3654,homo,L,Male,1.9,0,Light Flicker,0,5.1,15,55866,69964,987792,240787,19974,522533,65253,701737,1915032,231372
3654,homo,L,Male,1.9,0,Light Flicker,0,5.85,15,16547,9475,307684,43208,4941,155983,3224,214659,578550,17932
3654,homo,L,Male,1.9,0,Light Flicker,0,4.35,15,45204,18289,682525,121671,17696,147991,27949,541535,1026514,168991
3654,homo,L,Male,1.9,0,Light Flicker,0,5.1,15,65113,44552,768205,184994,23280,441332,33985,591973,1406771,148648
3654,homo,L,Male,1.9,0,Light Flicker,0,4.8,15,17843,2693,326178,37313,5278,42802,3442,202343,558091,39722
3654,homo,L,Male,1.9,0,Light Flicker,0,5.55,15,51804,43084,838192,146378,15777,435929,18926,581253,1752054,74586
3654,homo,L,Male,1.9,0,Light Flicker,0,4.35,15,69817,68397,706775,237741,19030,452993,82220,449819,1306775,298826
3654,homo,L,Male,1.9,1,Light Flicker,0,4.8,15,34242,36121,650991,139518,8624,297005,37248,401089,1306051,152786
3654,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,15,36846,28957,613244,145425,12866,284276,16611,409470,1271583,83702
3654,homo,L,Male,1.9,0,Light Flicker,0,4.95,15,23417,29799,483109,109343,5779,227855,24527,280590,838802,101906
3654,homo,L,Male,1.9,0,Light Flicker,0,4.8,15,47423,51469,799219,184922,10398,398097,47022,486985,1640276,180492
3654,homo,L,Male,1.9,0,Light Flicker,0,5.1,15,19433,9685,247029,60011,4836,123584,5171,159594,505366,35180
3654,homo,L,Male,1.9,1,Light Flicker,0,5.3999999999999995,15,17121,13890,256712,43654,2919,135132,6528,127240,521017,22315
3654,homo,L,Male,1.9,0,Light Flicker,0,4.95,15,32893,30921,648931,137154,7509,278578,26395,444893,1290069,118554
3654,homo,L,Male,1.9,0,Light Flicker,0,5.3999999999999995,15,18399,21959,393147,57848,3485,164671,10555,234059,785389,30236
3654,homo,L,Male,1.9,0,Light Flicker,0,5.55,15,28273,22222,521602,87550,6109,272349,8489,325505,1060855,35410
3654,homo,L,Male,1.9,0,Light Flicker,0,5.25,15,26753,17016,393654,57915,6490,174230,7592,244497,778685,29936
3654,homo,L,Male,1.9,0,Light Flicker,0,5.25,15,31646,23105,525924,90124,7691,239300,9790,371922,989057,47081
3654,homo,L,Male,1.9,1,Light Flicker,0,4.05,15,22777,23897,391304,58161,4645,173200,38048,228758,730882,90105
3654,homo,L,Male,1.9,0,Light Flicker,0,4.95,15,17773,8137,278241,65062,3040,75957,6788,140877,572390,47337
3656,homo,R,Female,1.9,0,Light Flicker,0,6.1499999999999995,60,8553,4630,317484,75172,2084,73002,2879,193333,749449,53015
3656,homo,R,Female,1.9,1,Light Flicker,0,5.25,60,3353,8758,227385,42892,678,72426,12384,138131,587884,60562
3656,homo,R,Female,1.9,0,Light Flicker,0,3.3,60,1838,9123,197099,36193,601,25876,12518,143807,310549,47408
3656,homo,R,Female,1.9,0,Light Flicker,0,3.15,60,1569,1340,102404,32129,385,9596,1680,55863,195197,43887
3656,homo,R,Female,1.9,1,Light Flicker,0,4.6499999999999995,60,10205,3321,403989,60139,3833,31815,3449,237233,579207,78469
3656,homo,R,Female,1.9,0,Light Flicker,0,4.2,60,20834,16469,1067866,200121,6523,128819,13868,559184,1692064,269886
3656,homo,R,Female,1.9,1,Light Flicker,0,5.1,60,29102,11746,658572,132236,9625,164934,9693,351318,1256229,143457
3656,homo,R,Female,1.9,0,Light Flicker,0,4.95,60,12025,10151,754415,172701,2759,129680,7029,461914,1604378,176732
3656,homo,R,Female,1.9,1,Light Flicker,0,5.1,60,5520,7464,759708,160089,1418,73849,5275,498829,1363069,143835
3656,homo,R,Female,1.9,0,Light Flicker,0,5.25,60,6554,4126,414498,92983,2684,59538,2414,300198,853365,66246
3656,homo,R,Female,1.9,0,Light Flicker,0,4.95,60,5431,7137,569430,141426,1786,62816,4984,372354,989281,142870
3656,homo,R,Female,1.9,0,Light Flicker,0,5.1,60,8122,7502,643402,119885,1886,129383,4585,400848,1170040,108685
3656,homo,R,Female,1.9,0,Light Flicker,0,5.25,60,14465,9631,1162624,205702,4752,165078,4386,843274,2229608,140483
3656,homo,R,Female,1.9,0,Light Flicker,0,5.25,60,1686,1648,341265,76130,236,20714,935,216232,675430,52712
3656,homo,R,Female,1.9,0,Light Flicker,0,5.7,60,5522,2631,374455,51092,843,56211,906,225549,849928,21085
3656,homo,R,Female,1.9,0,Light Flicker,0,5.1,60,23804,7049,860511,206162,7247,92421,5578,602649,1818226,148321
3656,homo,R,Female,1.9,1,Light Flicker,0,4.8,60,6872,4343,507402,123004,1259,32471,4112,312282,978366,116328
3656,homo,R,Female,1.9,1,Light Flicker,0,4.8,60,20607,17943,1218785,244541,6363,165475,16329,757512,2352903,235942
3656,homo,R,Female,1.9,1,Light Flicker,0,3.3,60,4317,9112,944440,223369,1651,30357,11332,671161,1725169,273051
3656,homo,R,Female,1.9,0,Light Flicker,0,4.8,60,16538,9227,1828399,402115,3750,99183,9807,1090538,3931544,383743
3656,homo,R,Female,1.9,0,Light Flicker,0,5.1,60,4453,10580,830174,193660,826,97868,6309,479691,1965347,135499
3656,homo,R,Female,1.9,0,Light Flicker,0,3.3,60,11953,15997,704647,133438,3944,69946,22321,478724,1270608,177838
3656,homo,R,Female,1.9,1,Light Flicker,0,5.25,60,1076,2217,415215,41668,339,23779,822,315091,924296,17090
3656,homo,R,Female,1.9,0,Light Flicker,0,4.95,60,10560,3836,563524,48044,4987,54496,1207,490396,1112075,19994
3656,homo,R,Female,1.9,0,Light Flicker,0,5.25,60,10887,8045,756737,106673,3939,115589,2275,545444,1572138,43446
3656,homo,R,Female,1.9,1,Light Flicker,0,4.5,60,14731,11516,785416,156617,4797,109198,9961,547952,1346590,156321
3656,homo,R,Female,1.9,1,Light Flicker,0,3.0,60,6278,18734,785921,160485,2258,54679,24861,617731,1198452,214659
3656,homo,R,Female,1.9,0,Light Flicker,0,5.1,60,46100,10617,978583,159811,16979,250301,3851,701197,2079944,65336
3656,homo,R,Female,1.9,0,Light Flicker,0,4.95,60,1567,2285,341668,42974,479,27744,604,273403,570480,18581
3656,homo,R,Female,1.9,0,Light Flicker,0,5.1,60,7602,3392,852024,92447,2516,60096,904,635636,1542596,36633
3656,homo,R,Female,1.9,0,Light Flicker,0,4.95,60,14061,4681,992982,155959,5078,61036,2103,651739,1984713,77442
3656,homo,R,Female,1.9,0,Light Flicker,0,4.95,60,6156,6108,498328,60844,2540,61361,2101,383116,904721,24807
3656,homo,R,Female,1.9,0,Light Flicker,0,4.95,60,4921,3239,373938,59926,2922,45824,949,293193,635241,25456
3656,homo,R,Female,1.9,0,Light Flicker,0,4.35,60,2063,269,106258,19665,706,10296,121,95087,193435,9994
3656,homo,R,Female,1.9,0,Light Flicker,0,3.9,60,8156,569,636251,201812,4120,11802,1498,536823,1413472,193237
3656,homo,R,Female,1.9,0,Light Flicker,0,4.8,60,25156,10127,1181599,163048,10010,144825,3733,920297,2398593,66816
3656,homo,R,Female,1.9,0,Light Flicker,0,3.9,60,4479,7902,411662,66923,2533,36505,7284,347817,708129,71609
3656,homo,R,Female,1.9,1,Light Flicker,0,4.05,60,4715,15835,493502,80304,1429,64305,15062,356220,965193,86958
3656,homo,R,Female,1.9,0,Light Flicker,0,3.9,60,11475,1326,503158,125846,7607,12414,2256,450859,922445,104748
3656,homo,R,Female,1.9,0,Light Flicker,0,3.75,60,8248,17158,945179,186578,2521,82603,18275,702111,1662877,211753
3656,homo,R,Female,1.9,0,Light Flicker,0,3.9,60,26130,22809,705108,107823,9596,135723,23891,510484,1247632,112291
3656,homo,R,Female,1.9,0,Light Flicker,0,3.4499999999999997,60,9466,10248,521564,91125,6564,46725,9839,496254,821566,108419
3656,homo,R,Female,1.9,0,Light Flicker,0,4.35,60,18783,7991,1206831,179003,8591,87110,2585,1093312,2046933,72879
3656,homo,R,Female,1.9,0,Light Flicker,0,3.5999999999999996,60,5693,16569,563230,101295,1810,67078,14317,437591,1136268,91237
3656,homo,R,Female,1.9,1,Light Flicker,0,3.9,60,8049,9990,519134,64361,2881,55357,3548,445957,929850,26722
3656,homo,R,Female,1.9,1,Light Flicker,0,3.3,60,15846,14312,553676,149582,7494,69995,15842,458121,966220,147859
3656,homo,R,Female,1.9,0,Light Flicker,0,3.9,60,2883,14210,785820,93836,661,66572,5476,599785,1637031,36487
3656,homo,R,Female,1.9,0,Light Flicker,0,3.4499999999999997,60,19827,3566,791441,178412,11876,36319,1934,751687,1504303,71926
3656,homo,R,Female,1.9,0,Light Flicker,0,3.3,60,2,5094,12328,582689,1,1605,19504,4662,480621,626554
3656,homo,R,Female,1.9,0,Light Flicker,0,3.75,60,0,13288,9447,609902,0,4370,40636,2309,549605,662318
3656,homo,R,Female,1.9,1,Light Flicker,0,4.5,60,14438,6023,405109,78279,4389,73303,5025,216414,704673,100599
3656,homo,R,Female,1.9,0,Light Flicker,0,5.55,60,11280,3983,602003,82796,3809,64768,3227,326016,1163690,109058
3656,homo,R,Female,1.9,0,Light Flicker,0,5.55,60,18501,3232,1133878,121669,5442,88511,2207,570421,2121224,151285
3656,homo,R,Female,1.9,0,Light Flicker,0,4.8,60,23279,5854,481164,82195,7692,125856,4839,254376,954390,102134
3656,homo,R,Female,1.9,0,Light Flicker,0,3.75,60,31036,13220,604963,130004,12540,127321,12159,353709,1166577,175009
3656,homo,R,Female,1.9,0,Light Flicker,0,3.5999999999999996,60,18558,21087,486116,114099,6945,133218,22639,356242,757133,161205
3656,homo,R,Female,1.9,0,Light Flicker,0,4.05,60,1031,1656,213670,41494,262,14995,1282,161122,299624,54589
3656,homo,R,Female,1.9,0,Light Flicker,0,4.35,60,9093,5338,657753,116129,2117,54375,7795,382881,1181477,164941
3656,homo,R,Female,1.9,1,Light Flicker,0,4.8,60,2940,4484,552807,111215,427,50768,5414,304801,1067320,138524
3656,homo,R,Female,1.9,1,Light Flicker,0,6.1499999999999995,60,16304,2023,560099,64978,5200,84352,2458,301694,1196598,87896
3656,homo,R,Female,1.9,0,Light Flicker,0,4.2,60,7006,10264,415566,87573,1991,85320,9539,316024,695566,116642
3656,homo,R,Female,1.9,0,Light Flicker,0,4.2,60,2973,10041,560299,133376,469,87625,8420,333596,1097150,169321
3656,homo,R,Female,1.9,0,Light Flicker,0,4.6499999999999995,60,7129,6424,398318,79344,1563,79423,4587,233934,820739,105422
3656,homo,R,Female,1.9,0,Light Flicker,0,5.3999999999999995,60,5524,2090,524316,62003,1786,43893,1898,368023,1077873,82369
3656,homo,R,Female,1.9,1,Light Flicker,0,2.4,60,9030,6171,701968,229416,2471,20267,17583,447168,1183399,303016
