DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral
3101,homo,R,Male,5.2,1,Dark,0,3.75,287397,185155,2888352,3168279,170036,1100205,211040,1987179,9681675,3668281
3101,homo,R,Male,5.2,0,Dark,0,3.75,117312,78161,2050733,1384199,76564,314262,128168,1338585,5843015,1707134
3101,homo,R,Male,5.2,1,Dark,0,3.9,152299,113855,1537031,1947704,73833,603453,134164,884517,5645357,2337856
3101,homo,R,Male,5.2,1,Dark,0,5.3999999999999995,159404,71520,2219033,1136701,102359,731793,77750,1522913,6906923,1193168
3101,homo,R,Male,5.2,0,Dark,0,3.5999999999999996,206500,132443,2591395,1974055,120984,617248,182335,1725018,6164989,2687436
3101,homo,R,Male,5.2,1,Dark,0,4.2,174444,87985,2329117,1606765,111904,605909,106585,1636562,5812355,1930548
3101,homo,R,Male,5.2,0,Dark,0,4.35,287435,190876,4060730,2684381,158016,1386912,194608,2370952,11450033,3142187
3101,homo,R,Male,5.2,0,Dark,0,3.4499999999999997,166800,106024,2700459,1549367,104546,560065,138062,1770356,5798305,2147187
3101,homo,R,Male,5.2,0,Dark,0,4.05,154444,95545,1738678,1545667,91521,662061,104424,1187292,5073030,1854196
3101,homo,R,Male,5.2,0,Dark,0,5.3999999999999995,124272,25997,1029503,758392,84412,297243,40579,733820,3312948,932618
3101,homo,R,Male,5.2,0,Dark,0,4.35,126758,76753,1785830,1439681,74025,564577,87422,1129065,5461775,1681788
3101,homo,R,Male,5.2,0,Dark,0,4.35,226633,83025,2216578,1661139,140590,703776,103386,1510506,6264463,2086425
3101,homo,R,Male,5.2,0,Dark,0,4.35,479820,192135,6102735,2909819,315532,1577446,256305,4393965,14473569,3860723
3101,homo,R,Male,5.2,0,Dark,0,4.2,178899,116100,2112359,1820193,106226,682984,127813,1404807,5957081,2142867
3101,homo,R,Male,5.2,0,Dark,0,4.5,240657,94959,2952682,1700737,159817,958718,114970,2108433,7713351,2102127
3101,homo,R,Male,5.2,0,Dark,0,3.9,127184,84602,1624422,1400879,78778,610575,91752,1084624,4141954,1604923
3101,homo,R,Male,5.2,0,Dark,0,4.35,169480,88945,2134080,1616836,104421,789595,107750,1430185,6589219,2026978
3101,homo,R,Male,5.2,0,Dark,0,3.75,489713,256165,6132345,3279588,392888,1451380,309176,5323536,13181144,4453362
3101,homo,R,Male,5.2,0,Dark,0,4.05,99228,59894,1101690,1008901,64241,506619,64520,776144,3201488,1130664
3101,homo,R,Male,5.2,0,Dark,0,3.75,238325,129267,2659980,2044188,175412,998085,139193,2110882,6703241,2339467
3101,homo,R,Male,5.2,1,Dark,0,3.75,243155,190185,3307102,2826835,185081,1062370,210405,2634640,8845580,3391608
3101,homo,R,Male,5.2,1,Dark,0,4.2,375212,137900,3504767,2551700,296382,1018286,176896,3179060,8870433,3218569
3101,homo,R,Male,5.2,1,Dark,0,4.2,199435,151905,2299197,1729676,152474,1181819,168062,1859959,6511089,2239549
3101,homo,R,Male,5.2,0,Dark,0,4.95,172554,36895,2664789,1154953,153328,385561,58468,2502118,6389217,1568728
3101,homo,R,Male,5.2,1,Dark,0,4.2,63662,33245,1079652,579661,57120,184383,56902,1027496,2377968,812374
3101,homo,R,Male,5.2,0,Dark,0,3.5999999999999996,136950,76418,1057883,892037,115659,585727,73845,1087128,2569528,1079980
3101,homo,R,Male,5.2,0,Dark,0,3.75,3959,74100,55886,775542,1319,160204,57409,21554,1258627,805728
3101,homo,R,Male,5.2,1,Dark,0,3.3,107323,58506,853022,731592,73274,358462,69338,640292,2230192,987841
3101,homo,R,Male,5.2,0,Dark,0,3.4499999999999997,232506,120242,1412688,1211784,143014,873212,130800,981245,3547939,1573473
3101,homo,R,Male,5.2,0,Dark,0,3.3,431745,159986,3458804,2431584,280116,1065788,206070,2583051,7450750,3139702
3101,homo,R,Male,5.2,0,Dark,0,5.55,147968,68514,1187306,753171,109651,650736,83249,899086,4915938,1010569
3101,homo,R,Male,5.2,1,Dark,0,4.6499999999999995,129334,69537,1299321,1049768,81940,519035,88024,875441,4178005,1353107
3101,homo,R,Male,5.2,0,Dark,0,4.05,365734,103249,2064914,1461146,547579,785051,127413,3247441,6106642,1926797
3101,homo,R,Male,5.2,0,Dark,0,4.2,477466,134245,2323420,1682881,280643,1917174,158912,1702287,6532834,2204820
3101,homo,R,Male,5.2,0,Dark,0,4.05,201404,106720,1698418,1475079,126796,818754,129246,1155966,5313991,1838059
3101,homo,R,Male,5.2,0,Dark,0,3.75,116386,86472,1334453,1266226,74801,593142,103224,824955,3748389,1623969
3101,homo,R,Male,5.2,0,Dark,0,3.0,11125,296581,205654,3625601,3620,267179,457950,79621,2692650,4747425
3101,homo,R,Male,5.2,0,Dark,0,3.5999999999999996,211773,109775,1909039,1531277,135089,715889,137403,1284563,4512813,1927049
3101,homo,R,Male,5.2,0,Dark,0,3.5999999999999996,130381,102420,2024763,1710548,90415,474365,126793,1388223,4703935,2191729
3101,homo,R,Male,5.2,1,Dark,0,4.05,172624,103789,1569204,1422083,114018,773704,128849,1165723,4803894,1850734
3101,homo,R,Male,5.2,0,Dark,0,3.9,80099,46307,902368,698718,56042,333332,56604,622153,2179742,889095
3101,homo,R,Male,5.2,0,Dark,0,3.0,6964,167565,82857,1150377,2367,133519,346677,32246,857751,1253804
3101,homo,R,Male,5.2,0,Dark,0,4.05,224990,88994,2764597,1367262,180999,555978,122807,2138195,7592487,1874566
3101,homo,R,Male,5.2,0,Dark,0,4.5,688921,21549,445580,441790,456174,1080555,31481,339282,1534965,548251
3101,homo,R,Male,5.2,0,Dark,0,3.75,261778,144311,2420028,2054343,156237,1218103,173532,1529445,7301028,2585525
3101,homo,R,Male,5.2,0,Dark,0,3.5999999999999996,7968,173086,118501,2032683,2553,318696,151754,45637,2633604,2523744
3101,homo,R,Male,5.2,0,Dark,0,4.35,162896,74987,1212496,950872,101445,759558,91696,852054,3767439,1243456
3101,homo,R,Male,5.2,0,Dark,0,3.9,84199,88457,1172620,1099232,52130,466500,102462,727758,3475688,1423261
3101,homo,R,Male,5.2,0,Dark,0,3.15,226784,167718,2083721,2008243,130812,765275,196234,1308820,5136375,2571562
3101,homo,R,Male,5.2,0,Dark,0,3.75,108141,102436,1006741,948444,68501,602913,109359,671838,2924713,1188074
3101,homo,R,Male,5.2,0,Dark,0,3.4499999999999997,146923,138371,1852911,1713713,95441,772256,154637,1177417,4711336,2177430
3101,homo,R,Male,5.2,0,Dark,0,4.35,684477,125416,1291824,1098758,437105,2267115,161648,935223,4909833,1522094
3101,homo,R,Male,5.2,0,Dark,0,5.55,429082,98331,1961561,1230171,332345,1645747,127062,1506242,8407298,1667885
3101,homo,R,Male,5.2,1,Dark,0,3.4499999999999997,192475,134923,1954387,1685608,122855,955671,155574,1253336,5197932,2128753
3101,homo,R,Male,5.2,0,Dark,0,3.4499999999999997,180765,111064,2049387,1523743,140740,725487,134098,1656260,4410471,1993242
3101,homo,R,Male,5.2,1,Dark,0,3.75,249111,144777,2027709,1740596,180120,1082146,172296,1644202,5807827,2239905
3101,homo,R,Male,5.2,0,Dark,0,3.0,8311,85630,119987,1444424,7283,193683,85382,161628,2255497,1666239
3101,homo,R,Male,5.2,0,Dark,0,4.5,118787,54727,1293403,1010275,82392,514362,72583,930908,3945106,1294759
3101,homo,R,Male,5.2,1,Dark,0,3.15,308110,213060,2661139,1750093,212151,1043709,278495,1979861,7240176,2429104
3101,homo,R,Male,5.2,0,Dark,0,4.35,264836,94276,2450527,1418302,197505,812939,126277,1970969,6315578,1852757
3101,homo,R,Male,5.2,0,Dark,0,4.35,149313,58301,1301580,927538,107918,584005,76646,1013792,3485651,1182836
3101,homo,R,Male,5.2,0,Dark,0,3.4499999999999997,8340,326607,201537,3446168,2836,299361,665643,78735,3345703,3340855
3101,homo,R,Male,5.2,0,Dark,0,5.25,425655,78245,1370827,808025,353868,920586,97480,1203792,5151239,1074123
3101,homo,R,Male,5.2,0,Dark,0,4.8,234534,98880,3001172,1467688,211669,827554,137490,2699132,9168698,1997030
3101,homo,R,Male,5.2,0,Dark,0,3.75,145339,72542,1365348,1120873,115365,543476,91783,1269972,3184837,1414364
3101,homo,R,Male,5.2,0,Dark,0,3.4499999999999997,4292,169285,128174,2035455,1429,175315,272064,49956,2049990,2461006
3101,homo,R,Male,5.2,0,Dark,0,4.5,230861,84713,1727407,1294533,175562,846605,113330,1490201,4827496,1688117
3101,homo,R,Male,5.2,0,Dark,0,5.3999999999999995,383688,149102,3157207,2030609,327816,1422441,207693,3064557,10647698,2760284
3101,homo,R,Male,5.2,0,Dark,0,3.5999999999999996,284351,198406,3183067,2473705,214722,1139333,231477,2645313,7175604,3177356
3101,homo,R,Male,5.2,0,Dark,0,4.5,216329,83913,1939541,1201216,165604,801634,113451,1754055,4808875,1627194
3101,homo,R,Male,5.2,0,Dark,0,3.5999999999999996,311,21893,23605,349995,96,22330,33055,9241,378374,321552
3101,homo,R,Male,5.2,0,Dark,0,3.4499999999999997,9168,302495,188697,2938489,3245,273982,661454,73905,2848943,3127923
3101,homo,R,Male,5.2,0,Dark,0,3.3,157596,71582,1343294,1227678,123733,397153,93799,1202342,3031888,1596604
3101,homo,R,Male,5.2,0,Dark,0,4.35,206166,80915,1907210,1306797,145107,733939,115224,1544817,5068833,1739987
3101,homo,R,Male,5.2,0,Dark,0,3.9,369664,147501,2649584,1840519,261118,1358656,185891,2248047,6918470,2445431
3101,homo,R,Male,5.2,0,Dark,0,4.35,185910,104700,1716524,1423898,140861,963295,132595,1426417,5281839,1867806
3101,homo,R,Male,5.2,0,Dark,0,4.2,252044,121781,2077941,1560444,178211,1029593,163672,1797096,5612002,2110106
3101,homo,R,Male,5.2,0,Dark,0,3.75,3692,184975,104753,1426511,1263,179129,346059,41402,1540486,1789011
3101,homo,R,Male,5.2,0,Dark,0,4.05,211093,96236,1609474,1225033,147287,801444,121151,1370491,4334452,1610184
3101,homo,R,Male,5.2,0,Dark,0,5.7,137828,77925,1454238,902982,144824,539664,82695,1334309,6378056,999525
3101,homo,R,Male,5.2,0,Dark,0,3.75,3794,194318,90104,1671082,831,174483,395925,22169,1792083,1885987
3101,homo,R,Male,5.2,0,Dark,0,4.5,164439,79989,1166531,1045945,115016,712172,106192,1060834,3418498,1402838
3101,homo,R,Male,5.2,1,Dark,0,3.75,8101,332606,142396,2076146,2848,293586,637088,56096,2211590,2349115
3101,homo,R,Male,5.2,1,Dark,0,4.8,211829,114076,1418271,1276791,139659,1153889,142162,1151982,4716477,1721480
3101,homo,R,Male,5.2,1,Dark,0,5.7,171098,81668,1092884,1044055,150782,849192,89426,1003892,5275257,1136193
3101,homo,R,Male,5.2,0,Dark,0,4.5,210019,65209,1198701,941061,149171,703203,84283,1043477,3710102,1220194
3101,homo,R,Male,5.2,1,Dark,0,4.2,395831,147697,2651235,2207364,296870,1465627,195326,2411835,8468379,2915639
3101,homo,R,Male,5.2,0,Dark,0,3.9,6480,347248,128253,2553708,1446,288803,764110,31570,2633038,3016965
3101,homo,R,Male,5.2,1,Dark,0,3.75,4906,213895,103180,1893920,1026,185855,534736,25409,1780193,2224288
3101,homo,R,Male,5.2,1,Dark,0,3.75,3104,179385,83361,1468912,644,154968,313448,20490,1426747,1594895
3101,homo,R,Male,5.2,0,Dark,0,3.75,192391,79470,1328006,1116416,123399,637347,98439,1151151,3173601,1449022
3101,homo,R,Male,5.2,0,Dark,0,3.75,134425,106945,1122900,1106723,101918,603764,124909,952646,2951974,1441353
3101,homo,R,Male,5.2,0,Dark,0,4.6499999999999995,137739,56182,910366,761408,86614,557030,77810,683757,2870151,1017164
3101,homo,R,Male,5.2,0,Dark,0,4.2,235038,144571,1712552,1614989,176446,1294412,174419,1579018,5259918,2135357
3101,homo,R,Male,5.2,1,Dark,0,3.4499999999999997,281220,146830,1785603,1799451,190776,947470,182710,1599553,4699600,2410865
3101,homo,R,Male,5.2,0,Dark,0,4.2,481524,149204,2813390,2208895,296797,1416129,204653,2318783,8014592,3025411
3101,homo,R,Male,5.2,0,Dark,0,3.4499999999999997,374335,235250,3060942,2940276,230176,1316863,297370,2200092,8180571,3901940
3101,homo,R,Male,5.2,0,Dark,0,3.4499999999999997,190661,129517,1350517,1476386,127362,868713,148257,1115446,3518182,1918961
3101,homo,R,Male,5.2,0,Dark,0,3.75,6045,285795,174970,2417752,2091,242590,605102,68964,2422940,2571074
3101,homo,R,Male,5.2,1,Dark,0,3.9,2595,179411,134542,2026122,925,142720,317100,53019,1951378,2080710
3101,homo,R,Male,5.2,0,Dark,0,4.35,246850,112529,2035697,1539328,157095,877907,149185,1699443,5899741,2037439
3101,homo,R,Male,5.2,0,Dark,0,3.9,3918,269618,168949,2515909,1323,203517,487296,66655,2226487,2873172
3101,homo,R,Male,5.2,0,Dark,0,3.75,5569,274136,164787,2254275,1903,212349,545097,65089,2046801,2509976
3101,homo,R,Male,5.2,0,Dark,0,3.0,192658,152704,1443731,1383695,137250,564837,214193,1196719,3192705,1914148
3101,homo,R,Male,5.2,0,Dark,0,3.4499999999999997,4205,196175,144693,1766255,2630,148378,312044,116723,1626643,1818112
3101,homo,R,Male,5.2,1,Dark,0,3.9,3124,177760,116596,1631219,1116,161123,281387,45989,1823776,1555972
3101,homo,R,Male,5.2,0,Dark,0,3.9,3779,238085,173756,2494554,1363,170758,515759,68446,2075297,3108211
3101,homo,R,Male,5.2,0,Dark,0,3.75,190528,104498,1278327,1250007,118489,796770,125509,1062766,3330768,1639196
3101,homo,R,Male,5.2,0,Dark,0,3.9,1618,106327,67089,1061163,563,77137,197180,26433,927680,1210539
3101,homo,R,Male,5.2,0,Dark,0,3.9,8472,467216,254954,3346060,2942,382060,940166,100536,3452931,4010014
3101,homo,R,Male,5.2,0,Dark,0,3.9,3083,180462,113842,1616858,1108,128894,468410,44930,1352210,2007593
3101,homo,R,Male,5.2,0,Dark,0,3.75,290324,140685,2798897,2060902,164172,1166248,175824,1809421,7259798,2642784
3101,homo,R,Male,5.2,0,Dark,0,3.3,352545,172680,2958159,2217727,191338,1358629,200039,1980788,6602226,2828434
3101,homo,R,Male,5.2,0,Dark,0,3.9,5023,291808,161798,2080892,1784,229691,549144,63678,2045956,2313477
3101,homo,R,Male,5.2,0,Dark,0,3.4499999999999997,216545,134921,1554183,1642494,127235,854891,163572,1178844,4303196,2134982
3101,homo,R,Male,5.2,0,Dark,0,3.9,132462,82088,1092522,1264799,85245,618120,103064,871022,3504819,1612974
3101,homo,R,Male,5.2,0,Dark,0,3.9,10413,406176,217638,3365541,3836,293591,911340,85658,2693425,4080459
3101,homo,R,Male,5.2,0,Dark,0,3.9,2183,89736,95066,1052914,782,77035,152398,37579,1062168,1154744
3101,homo,R,Male,5.2,0,Dark,0,3.0,302306,207453,2573111,2712041,180817,901930,261404,1856609,6253754,3723581
3101,homo,R,Male,5.2,0,Dark,0,3.75,148106,83296,1277228,1275607,84718,606410,106082,853674,3990010,1697990
3101,homo,R,Male,5.2,0,Dark,0,3.0,8270,301077,398805,5961536,8577,236207,459467,602863,4152725,8762616
3101,homo,R,Male,5.2,0,Dark,0,4.05,176280,92511,1307012,1396689,115757,655865,125606,1085141,4173542,1866614
3101,homo,R,Male,5.2,0,Dark,0,3.9,355086,176876,2983991,2595757,224685,1117614,255386,2274553,8749994,3654772
3101,homo,R,Male,5.2,1,Dark,0,4.35,324153,147944,2195907,1638432,172836,1665265,207571,1470518,7686501,2317352
3101,homo,R,Male,5.2,0,Dark,0,3.3,269081,178247,2736401,2049918,147964,886328,240167,1719063,5978041,2753130
3101,homo,R,Male,5.2,0,Dark,0,3.3,513848,170025,2153480,2184285,265417,1519110,210713,1558027,5789423,2927952
3101,homo,R,Male,5.2,1,Dark,0,3.75,126940,81795,1107176,1201746,77133,653929,103694,813607,3547878,1622422
3101,homo,R,Male,5.2,0,Dark,0,3.75,138884,115364,1487301,1530621,84941,701910,142462,1026778,4345016,2050601
3101,homo,R,Male,5.2,1,Dark,0,5.1,578431,119508,1405481,1281570,300270,1956781,146921,957479,5445712,1573709
3101,homo,R,Male,5.2,0,Dark,0,3.5999999999999996,1642,70131,67694,656980,1061,53926,153279,54878,597649,841787
3101,homo,R,Male,5.2,0,Dark,0,3.4499999999999997,239947,157341,1806009,1923163,127680,958394,185422,1151538,5430776,2486946
3101,homo,R,Male,5.2,1,Dark,0,4.35,218167,157751,1669575,1741438,119254,1257255,211998,1057100,6870853,2409599
3101,homo,R,Male,5.2,1,Dark,0,5.3999999999999995,240305,72910,784842,794271,131292,1048725,69092,548074,3169673,751104
3101,homo,R,Male,5.2,0,Dark,0,3.75,2384,145516,112745,1256657,1524,106231,271710,91401,1129459,1550098
3101,homo,R,Male,5.2,0,Dark,0,3.3,144575,105100,1582601,1773508,84035,506601,135540,922086,4647580,2234500
3101,homo,R,Male,5.2,0,Dark,0,5.1,3254,392662,187800,5514531,754,716198,344658,45934,7060293,7126827
3101,homo,R,Male,5.2,1,Dark,0,3.75,2313,129279,95156,1116345,1452,84346,233509,77145,861380,1277974
3201,homo,L,Male,4.3,0,Light Flicker,0,4.6499999999999995,61247,46120,299758,95078,32475,366567,50578,178604,672717,129214
3201,homo,L,Male,4.3,0,Light Flicker,0,4.35,45041,38444,165456,66609,9497,284403,40728,42289,524216,90457
3201,homo,L,Male,4.3,0,Light Flicker,0,4.2,149606,124483,451667,190468,29515,840843,127834,117597,1254907,249093
3201,homo,L,Male,4.3,0,Light Flicker,0,5.3999999999999995,170780,21645,426375,149668,74302,374721,39037,207436,1142599,210295
3201,homo,L,Male,4.3,0,Light Flicker,0,3.9,157988,97358,556822,195695,50978,957205,105828,220892,1273110,267049
3201,homo,L,Male,4.3,0,Light Flicker,0,3.9,244515,90254,545813,259249,173925,661326,132686,451833,1401757,365512
3201,homo,L,Male,4.3,0,Light Flicker,0,5.1,123851,101152,583802,233829,25083,809572,149185,140827,2013055,320459
3201,homo,L,Male,4.3,1,Light Flicker,0,3.4499999999999997,231897,166436,1032973,369124,141594,844032,224584,788858,1831026,502475
3201,homo,L,Male,4.3,0,Light Flicker,0,3.3,258939,352528,1353330,525920,156276,1305844,380400,961895,2431444,674336
3201,homo,L,Male,4.3,0,Light Flicker,0,4.8,143547,23738,339556,106515,58626,397958,36377,156769,809629,148729
3201,homo,L,Male,4.3,0,Light Flicker,0,3.4499999999999997,165805,205164,836738,282438,69384,992079,244526,393830,1509993,378400
3201,homo,L,Male,4.3,0,Light Flicker,0,4.5,78877,54005,436452,130393,41045,391304,68749,263636,867747,178518
3201,homo,L,Male,4.3,0,Light Flicker,0,4.2,129810,116435,575812,211596,42785,636802,140126,211205,1434474,283148
3201,homo,L,Male,4.3,0,Light Flicker,0,8.4,564376,60207,1580289,437382,193896,2384865,85677,618186,6326881,614761
3201,homo,L,Male,4.3,0,Light Flicker,0,4.5,86966,44528,487470,133419,54019,403196,57167,368259,870991,183706
3201,homo,L,Male,4.3,0,Light Flicker,0,3.4499999999999997,177695,153942,420369,207882,116429,857811,173964,344379,898705,291444
3201,homo,L,Male,4.3,0,Light Flicker,0,3.3,196550,181592,734763,255516,118155,925183,202402,566225,1171643,346761
3201,homo,L,Male,4.3,0,Light Flicker,0,4.35,75142,49296,239995,104057,52545,271778,59281,190918,583031,143623
3201,homo,L,Male,4.3,0,Light Flicker,0,3.4499999999999997,167283,95377,611519,199569,88899,598383,111468,369120,1099028,279320
3201,homo,L,Male,4.3,0,Light Flicker,0,3.4499999999999997,224139,64365,448172,191658,176027,471459,84043,410721,982085,269455
3201,homo,L,Male,4.3,0,Light Flicker,0,3.3,175958,79972,720422,250237,72198,459599,134092,340461,1343225,333724
3201,homo,L,Male,4.3,0,Light Flicker,0,3.4499999999999997,720269,297660,1574067,661218,562457,1855043,410481,1456718,3241882,921995
3201,homo,L,Male,4.3,0,Light Flicker,0,3.75,52333,17112,202752,61647,21480,169786,21104,96148,401717,83801
3201,homo,L,Male,4.3,1,Light Flicker,0,6.45,363524,63534,1110051,272275,181594,1918473,83926,654685,3134705,376607
3201,homo,L,Male,4.3,0,Light Flicker,0,3.3,153329,151054,813583,239368,116272,766149,144130,735245,1185720,326704
3201,homo,L,Male,4.3,0,Light Flicker,0,4.6499999999999995,96364,64714,572205,161331,65044,434060,86545,462820,1124089,216465
3201,homo,L,Male,4.3,0,Light Flicker,0,3.5999999999999996,358122,180624,1210662,410427,202734,1255580,212347,843223,2215196,535576
3201,homo,L,Male,4.3,0,Light Flicker,0,4.05,98482,31660,424143,128682,40433,315388,47083,198453,874119,176880
3201,homo,L,Male,4.3,0,Light Flicker,0,3.5999999999999996,207503,126227,406042,179096,122767,768941,166561,289834,824976,248523
3201,homo,L,Male,4.3,0,Light Flicker,0,4.05,259909,186428,846420,257652,127745,1467080,238135,508901,1510174,346309
3201,homo,L,Male,4.3,0,Light Flicker,0,3.5999999999999996,142988,149086,528946,247697,84877,920275,140191,381430,1183647,331060
3201,homo,L,Male,4.3,0,Light Flicker,0,4.05,233502,104058,633351,273297,159138,771107,140251,557765,1459617,376667
3201,homo,L,Male,4.3,0,Light Flicker,0,4.2,129678,58261,550463,160763,77521,481629,82321,442591,1071238,225426
3201,homo,L,Male,4.3,0,Light Flicker,0,4.05,24517,36195,134911,52004,10373,190546,38929,62948,297188,68948
3201,homo,L,Male,4.3,1,Light Flicker,0,3.4499999999999997,224779,93841,537085,232032,157505,558820,130239,461040,1126599,323590
3201,homo,L,Male,4.3,0,Light Flicker,0,3.9,131953,104977,660960,198649,74783,826710,134489,478392,1123453,274137
3201,homo,L,Male,4.3,0,Light Flicker,0,5.25,123796,46143,361473,137739,76042,467829,57069,300548,910328,187508
3201,homo,L,Male,4.3,0,Light Flicker,0,5.7,106143,48535,318709,122345,67671,498984,62587,254479,965015,171987
3201,homo,L,Male,4.3,0,Light Flicker,0,3.15,270659,235899,840855,308151,131242,1328944,230452,491481,1415684,385504
3201,homo,L,Male,4.3,1,Light Flicker,0,3.4499999999999997,161662,160516,671844,269953,92455,767354,198608,513444,1237197,356900
3201,homo,L,Male,4.3,0,Light Flicker,0,5.25,99914,28915,345541,115177,61086,485053,47004,292124,870291,163369
3201,homo,L,Male,4.3,0,Light Flicker,0,4.2,361363,127921,715541,278103,221991,1189073,188775,519839,1475657,380984
3201,homo,L,Male,4.3,0,Light Flicker,0,4.6499999999999995,242732,106443,432605,229357,169466,755346,148993,389367,1338835,319360
3201,homo,L,Male,4.3,0,Light Flicker,0,3.9,172409,101820,398305,174618,111247,887837,121352,342906,784788,230387
3201,homo,L,Male,4.3,0,Light Flicker,0,3.9,224614,173991,732139,275038,125526,958110,252386,519509,1615584,383670
3201,homo,L,Male,4.3,0,Light Flicker,0,5.7,109926,31715,372086,124194,71524,421998,48097,319811,992466,174100
3201,homo,L,Male,4.3,0,Light Flicker,0,5.1,52294,25577,179186,68490,35996,264438,29312,154870,416588,93831
3201,homo,L,Male,4.3,0,Light Flicker,0,3.4499999999999997,227712,157632,565675,229599,134501,1031327,158647,402531,990685,287997
3201,homo,L,Male,4.3,0,Light Flicker,0,4.5,147960,96914,298570,125043,84523,867026,102720,253256,700263,169755
3201,homo,L,Male,4.3,0,Light Flicker,0,3.5999999999999996,280162,290902,1280313,482063,150357,1382313,386073,890537,2765143,674034
3201,homo,L,Male,4.3,0,Light Flicker,0,3.75,248614,130378,592643,243110,147980,1007193,172597,468964,1241657,331511
3201,homo,L,Male,4.3,0,Light Flicker,0,3.5999999999999996,125859,90886,431191,157372,67958,680292,98316,322430,767925,216384
3201,homo,L,Male,4.3,0,Light Flicker,0,4.5,170328,106776,368274,151128,98869,1004114,115733,314807,875462,205524
3201,homo,L,Male,4.3,0,Light Flicker,0,3.15,225984,197973,564827,263841,142091,1165501,170060,487820,925273,319626
3201,homo,L,Male,4.3,0,Light Flicker,0,4.95,55080,37471,221810,88534,34880,261653,46732,203280,545423,122057
3201,homo,L,Male,4.3,0,Light Flicker,0,3.4499999999999997,233171,127548,736277,302148,138351,968090,176676,557731,1538790,422862
3201,homo,L,Male,4.3,0,Light Flicker,0,7.8,366928,47336,1067749,248181,203565,2456605,66679,833168,3367666,348693
3201,homo,L,Male,4.3,0,Light Flicker,0,3.15,344062,433143,1312025,533194,196488,1987716,444433,1032300,2357357,687764
3201,homo,L,Male,4.3,0,Light Flicker,0,3.4499999999999997,181670,196430,633297,272215,91008,989015,216469,418991,1274663,365498
3201,homo,L,Male,4.3,0,Light Flicker,0,4.2,128131,83772,403790,162250,64549,669003,99036,270240,974616,215372
3201,homo,L,Male,4.3,0,Light Flicker,0,4.6499999999999995,121992,74060,552250,187902,70909,665697,88211,420761,1327454,254454
3201,homo,L,Male,4.3,0,Light Flicker,0,5.25,108054,40609,295395,125063,66156,493013,55169,260147,819825,173619
3201,homo,L,Male,4.3,1,Light Flicker,0,7.6499999999999995,312641,46940,1141918,261228,164156,1922041,66211,842818,3479588,367161
3201,homo,L,Male,4.3,0,Light Flicker,0,3.4499999999999997,372351,360372,791944,434599,235284,2023524,365449,600810,1745740,573977
3201,homo,L,Male,4.3,0,Light Flicker,0,3.4499999999999997,179382,154994,631729,272113,96523,824943,210509,485502,1249314,370402
3201,homo,L,Male,4.3,0,Light Flicker,0,4.2,271549,142148,901505,338745,169948,1171069,168086,770603,2153016,454354
3201,homo,L,Male,4.3,0,Light Flicker,0,7.949999999999999,459291,66849,1439747,339793,243034,4015105,92621,941689,4886289,479818
3201,homo,L,Male,4.3,0,Light Flicker,0,7.949999999999999,237430,39046,1010703,235261,142381,1150727,54076,789512,3198843,329938
3201,homo,L,Male,4.3,0,Light Flicker,0,3.4499999999999997,226412,145064,608565,257112,129438,930471,228474,486404,1174497,351068
3201,homo,L,Male,4.3,0,Light Flicker,0,4.2,135957,72343,284362,147247,81807,560179,79129,236990,752105,200186
3201,homo,L,Male,4.3,0,Light Flicker,0,3.5999999999999996,42310,22949,86414,37614,23698,145664,23806,83232,174507,52314
3201,homo,L,Male,4.3,0,Light Flicker,0,3.4499999999999997,269748,143351,752864,297970,137250,1008060,202828,501550,1567315,405662
3201,homo,L,Male,4.3,0,Light Flicker,0,3.4499999999999997,118685,112982,344238,147400,69522,680245,130809,294154,663940,205986
3201,homo,L,Male,4.3,1,Light Flicker,0,3.4499999999999997,328514,353705,1240623,507962,177190,1546617,485488,879797,2632977,698774
3201,homo,L,Male,4.3,1,Light Flicker,0,6.3,443727,77134,866305,273153,242553,1994765,97192,622408,2869116,374177
3201,homo,L,Male,4.3,0,Light Flicker,0,3.4499999999999997,230326,275436,657800,301806,136484,1158273,347923,548926,1266482,410001
3201,homo,L,Male,4.3,1,Light Flicker,0,7.8,275087,44513,1054798,250461,173052,1870554,61205,839895,3414383,351631
3201,homo,L,Male,4.3,1,Light Flicker,0,4.35,54812,108784,262398,129224,32256,448653,126110,202504,723491,170842
3201,homo,L,Male,4.3,0,Light Flicker,0,3.5999999999999996,164303,113441,525609,181402,85083,789073,125239,383830,947562,244577
3201,homo,L,Male,4.3,0,Light Flicker,0,3.0,291797,191890,619066,329727,165311,916860,229711,505860,1178098,432939
3201,homo,L,Male,4.3,1,Light Flicker,0,3.15,263854,379562,817965,427305,143643,1593558,478219,621140,1748833,571464
3201,homo,L,Male,4.3,0,Light Flicker,0,3.4499999999999997,198570,202731,813638,310641,104116,1054407,307987,571058,1599088,432738
3201,homo,L,Male,4.3,0,Light Flicker,0,4.5,127972,61982,345023,190756,88658,430502,82882,316440,1066643,263878
