DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,Time_Condition,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral,file_name
2006,het,L,Male,20.6,0,Light Flicker,0,4.35,30,430957,362439.0,1105820,1507695.0,208876,2321398.0,345861.0,649815,4504867.0,1971547.0,2006L_GLUT1_647_WGA_594_040724_0001
2006,het,L,Male,20.6,0,Light Flicker,0,5.25,30,567515,426876.0,576085,1406686.0,331532,2628768.0,493723.0,426909,3521970.0,1773524.0,2006L_GLUT1_647_WGA_594_040724_0001
2006,het,L,Male,20.6,0,Light Flicker,0,4.8,30,320740,158260.0,976175,724487.0,159403,1627773.0,189919.0,535737,2760629.0,977564.0,2006L_GLUT1_647_WGA_594_040724_0001
2006,het,L,Male,20.6,0,Light Flicker,0,5.1,30,122066,30621.0,2209560,748873.0,113014,294550.0,41040.0,1947389,3976195.0,919333.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.8,30,39140,12294.0,882442,345424.0,32673,102249.0,18748.0,706512,1914893.0,469821.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,1,Light Flicker,0,5.7,30,114975,44307.0,2217186,1448386.0,87490,349547.0,62764.0,1667915,6448288.0,1799079.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,3.6,30,74004,51101.0,1410554,1047744.0,53422,288673.0,67541.0,968911,2817232.0,1430799.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,3.0,30,96065,64376.0,962717,1510918.0,249955,225170.0,86851.0,3151585,3107622.0,1949700.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.1,30,78376,49386.0,1952322,1260595.0,63685,460672.0,64817.0,1446223,5170760.0,1557303.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.65,30,41779,13079.0,581854,355442.0,35351,125756.0,18493.0,485877,1387601.0,466138.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.2,30,24383,7834.0,401539,173873.0,19246,62065.0,10334.0,301372,816981.0,231077.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.65,30,156673,67284.0,2315935,1541281.0,115591,549535.0,88695.0,1659094,6142410.0,2055011.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,3.75,30,133642,78309.0,2346124,1848897.0,91666,624610.0,100572.0,1541586,5094315.0,2475772.0,2006L_GLUT1_647_WGA_594_040724_0002
